[2026-01-13 15:24:04,830 - INFO - Welcome to our custom log]
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/pipeline/stage_01_data_ingestion.py", line 15, in main
    data_ingestion.download_file()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 56, in download_file
    raise e
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 47, in download_file
    self._limit_files_per_class(unzip_path, "CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst", max_files=100)
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 17, in _limit_files_per_class
    files = [f for f in class_dir.iterdir() if f.is_file()]
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 17, in <listcomp>
    files = [f for f in class_dir.iterdir() if f.is_file()]
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/inamgurung/miniconda/envs/kidney2/lib/python3.11/pathlib.py", line 931, in iterdir
    for name in os.listdir(self):
                ^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'artifacts/data_ingestion/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst'
[2026-01-19 14:38:43,668 - INFO - >>>>>> Stage Data Ingestion Stage started <<<<<<]
[2026-01-19 14:38:43,671 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 14:38:43,676 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 14:38:43,678 - INFO - Created directory at: artifacts]
[2026-01-19 14:38:43,678 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 14:38:43,678 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 14:38:43,925 - ERROR - Error occurred while downloading data: [Errno 2] No such file or directory: 'artifacts/data_ingestion/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst']
[2026-01-19 14:38:43,925 - ERROR - [Errno 2] No such file or directory: 'artifacts/data_ingestion/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst']
Traceback (most recent call last):
  File "main.py", line 10, in <module>
    data_ingestion_pipeline.main()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/pipeline/stage_01_data_ingestion.py", line 15, in main
    data_ingestion.download_file()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 56, in download_file
    raise e
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 47, in download_file
    self._limit_files_per_class(unzip_path, "CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst", max_files=100)
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 17, in _limit_files_per_class
    files = [f for f in class_dir.iterdir() if f.is_file()]
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/data_ingestion.py", line 17, in <listcomp>
    files = [f for f in class_dir.iterdir() if f.is_file()]
  File "/Users/inamgurung/miniconda/envs/kidney/lib/python3.8/pathlib.py", line 1122, in iterdir
    for name in self._accessor.listdir(self):
FileNotFoundError: [Errno 2] No such file or directory: 'artifacts/data_ingestion/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst'
[2026-01-19 14:41:14,150 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 14:41:14,153 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 14:41:14,154 - INFO - Created directory at: artifacts]
[2026-01-19 14:41:14,155 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 14:41:14,156 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 14:41:14,367 - ERROR - Error occurred while downloading data: [Errno 2] No such file or directory: 'artifacts/data_ingestion/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst']
[2026-01-19 14:53:00,958 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 14:53:00,961 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 14:53:00,965 - INFO - Created directory at: artifacts]
[2026-01-19 14:53:00,974 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 14:53:00,977 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 14:53:01,210 - ERROR - Error occurred while downloading data: [Errno 2] No such file or directory: 'artifacts/data_ingestion/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone/Cyst']
[2026-01-19 15:44:47,667 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:44:47,681 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:44:47,683 - INFO - Created directory at: artifacts]
[2026-01-19 15:44:47,684 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 15:44:47,685 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 15:44:49,763 - INFO - Data downloaded to artifacts/data_ingestion/data.zip into artifacts/data_ingestion]
[2026-01-19 15:46:08,803 - INFO - >>>>>> Stage Data Ingestion Stage started <<<<<<]
[2026-01-19 15:46:08,806 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:46:08,810 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:46:08,812 - INFO - Created directory at: artifacts]
[2026-01-19 15:46:08,812 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 15:46:08,813 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 15:46:09,408 - INFO - Data downloaded to artifacts/data_ingestion/data.zip into artifacts/data_ingestion]
[2026-01-19 15:46:09,408 - INFO - >>>>>> Stage Data Ingestion Stage completed <<<<<<

x================x]
[2026-01-19 15:46:09,409 - INFO - >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2026-01-19 15:46:09,410 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:46:09,411 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:46:09,412 - INFO - Created directory at: artifacts]
[2026-01-19 15:46:09,412 - INFO - Created directory at: artifacts/prepare_base_model]
[2026-01-19 15:46:09,890 - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2026-01-19 15:46:10,081 - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2026-01-19 15:46:10,230 - INFO - >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x================x]
[2026-01-19 15:46:10,231 - INFO - >>>>>> Stage Model Training Stage started <<<<<<]
[2026-01-19 15:46:10,232 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:46:10,233 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:46:10,233 - INFO - Created directory at: artifacts]
[2026-01-19 15:46:10,234 - INFO - Created directory at: artifacts/training]
[2026-01-19 15:46:10,430 - WARNING - Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2026-01-19 15:46:10,489 - ERROR - Could not import PIL.Image. The use of `load_img` requires PIL.]
Traceback (most recent call last):
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/main.py", line 30, in <module>
    model_training_pipeline.main()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/pipeline/stage_03_model_training.py", line 19, in main
    training.train()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/model_training.py", line 65, in train
    self.model.fit(
  File "/Users/inamgurung/miniconda/envs/kidney2/lib/python3.11/site-packages/keras/src/utils/traceback_utils.py", line 122, in error_handler
    raise e.with_traceback(filtered_tb) from None
  File "/Users/inamgurung/miniconda/envs/kidney2/lib/python3.11/site-packages/keras/src/utils/image_utils.py", line 239, in load_img
    raise ImportError(
ImportError: Could not import PIL.Image. The use of `load_img` requires PIL.
[2026-01-19 15:48:18,370 - INFO - >>>>>> Stage Data Ingestion Stage started <<<<<<]
[2026-01-19 15:48:18,373 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:48:18,378 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:48:18,380 - INFO - Created directory at: artifacts]
[2026-01-19 15:48:18,380 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 15:48:18,380 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 15:48:18,950 - INFO - Data downloaded to artifacts/data_ingestion/data.zip into artifacts/data_ingestion]
[2026-01-19 15:48:18,950 - INFO - >>>>>> Stage Data Ingestion Stage completed <<<<<<

x================x]
[2026-01-19 15:48:18,950 - INFO - >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2026-01-19 15:48:18,952 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:48:18,953 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:48:18,953 - INFO - Created directory at: artifacts]
[2026-01-19 15:48:18,954 - INFO - Created directory at: artifacts/prepare_base_model]
[2026-01-19 15:48:19,408 - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2026-01-19 15:48:19,848 - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2026-01-19 15:48:20,215 - INFO - >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x================x]
[2026-01-19 15:48:20,215 - INFO - >>>>>> Stage Model Training Stage started <<<<<<]
[2026-01-19 15:48:20,217 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:48:20,218 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:48:20,218 - INFO - Created directory at: artifacts]
[2026-01-19 15:48:20,218 - INFO - Created directory at: artifacts/training]
[2026-01-19 15:48:20,410 - WARNING - Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2026-01-19 15:48:20,775 - ERROR - This requires the scipy module. You can install it via `pip install scipy`]
Traceback (most recent call last):
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/main.py", line 30, in <module>
    model_training_pipeline.main()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/pipeline/stage_03_model_training.py", line 19, in main
    training.train()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/model_training.py", line 65, in train
    self.model.fit(
  File "/Users/inamgurung/miniconda/envs/kidney2/lib/python3.11/site-packages/keras/src/utils/traceback_utils.py", line 122, in error_handler
    raise e.with_traceback(filtered_tb) from None
  File "/Users/inamgurung/miniconda/envs/kidney2/lib/python3.11/site-packages/keras/src/utils/module_utils.py", line 29, in initialize
    raise ImportError(self.import_error_msg)
ImportError: This requires the scipy module. You can install it via `pip install scipy`
[2026-01-19 15:48:56,153 - INFO - >>>>>> Stage Data Ingestion Stage started <<<<<<]
[2026-01-19 15:48:56,156 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:48:56,160 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:48:56,161 - INFO - Created directory at: artifacts]
[2026-01-19 15:48:56,162 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 15:48:56,162 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 15:48:56,651 - INFO - Data downloaded to artifacts/data_ingestion/data.zip into artifacts/data_ingestion]
[2026-01-19 15:48:56,651 - INFO - >>>>>> Stage Data Ingestion Stage completed <<<<<<

x================x]
[2026-01-19 15:48:56,651 - INFO - >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2026-01-19 15:48:56,653 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:48:56,654 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:48:56,654 - INFO - Created directory at: artifacts]
[2026-01-19 15:48:56,654 - INFO - Created directory at: artifacts/prepare_base_model]
[2026-01-19 15:48:57,235 - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2026-01-19 15:48:57,571 - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2026-01-19 15:48:57,883 - INFO - >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x================x]
[2026-01-19 15:48:57,884 - INFO - >>>>>> Stage Model Training Stage started <<<<<<]
[2026-01-19 15:48:57,885 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:48:57,886 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:48:57,886 - INFO - Created directory at: artifacts]
[2026-01-19 15:48:57,886 - INFO - Created directory at: artifacts/training]
[2026-01-19 15:48:58,094 - WARNING - Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2026-01-19 15:49:02,555 - ERROR - Unknown variable: <Variable path=dense/kernel, shape=(25088, 4), dtype=float32>. This optimizer can only be called for the variables it was originally built with. When working with a new set of variables, you should recreate a new optimizer instance.]
Traceback (most recent call last):
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/main.py", line 30, in <module>
    model_training_pipeline.main()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/pipeline/stage_03_model_training.py", line 19, in main
    training.train()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/components/model_training.py", line 65, in train
    self.model.fit(
  File "/Users/inamgurung/miniconda/envs/kidney2/lib/python3.11/site-packages/keras/src/utils/traceback_utils.py", line 122, in error_handler
    raise e.with_traceback(filtered_tb) from None
  File "/Users/inamgurung/miniconda/envs/kidney2/lib/python3.11/site-packages/keras/src/optimizers/base_optimizer.py", line 408, in _check_variables_are_known
    raise ValueError(
ValueError: Unknown variable: <Variable path=dense/kernel, shape=(25088, 4), dtype=float32>. This optimizer can only be called for the variables it was originally built with. When working with a new set of variables, you should recreate a new optimizer instance.
[2026-01-19 15:49:42,152 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 15:49:42,162 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 15:49:42,165 - INFO - Created directory at: artifacts]
[2026-01-19 15:49:42,168 - INFO - Created directory at: artifacts/training]
[2026-01-19 15:49:42,562 - WARNING - Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2026-01-19 16:08:16,076 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 16:08:16,086 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 16:08:16,099 - INFO - Created directory at: artifacts]
[2026-01-19 16:08:16,101 - INFO - Created directory at: artifacts/prepare_base_model]
[2026-01-19 16:08:16,819 - WARNING - Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2026-01-19 16:08:45,458 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 16:08:45,465 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 16:08:45,468 - INFO - Created directory at: artifacts]
[2026-01-19 16:08:45,470 - INFO - Created directory at: artifacts/training]
[2026-01-19 16:17:57,464 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 16:17:57,484 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 16:17:57,488 - INFO - Created directory at: artifacts]
[2026-01-19 16:17:57,492 - INFO - Created directory at: artifacts/training]
[2026-01-19 16:19:21,118 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 16:19:21,124 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 16:19:21,125 - INFO - Created directory at: artifacts]
[2026-01-19 16:19:21,126 - INFO - Created directory at: artifacts/training]
[2026-01-19 16:21:16,889 - INFO - >>>>>> Stage Data Ingestion Stage started <<<<<<]
[2026-01-19 16:21:16,891 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 16:21:16,893 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 16:21:16,893 - INFO - Created directory at: artifacts]
[2026-01-19 16:21:16,893 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-19 16:21:16,893 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-19 16:21:17,537 - INFO - Data downloaded to artifacts/data_ingestion/data.zip into artifacts/data_ingestion]
[2026-01-19 16:21:17,538 - INFO - >>>>>> Stage Data Ingestion Stage completed <<<<<<

x================x]
[2026-01-19 16:21:17,538 - INFO - >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2026-01-19 16:21:17,539 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 16:21:17,541 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 16:21:17,541 - INFO - Created directory at: artifacts]
[2026-01-19 16:21:17,541 - INFO - Created directory at: artifacts/prepare_base_model]
[2026-01-19 16:21:17,982 - WARNING - Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2026-01-19 16:21:18,351 - INFO - >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x================x]
[2026-01-19 16:21:18,351 - INFO - >>>>>> Stage Model Training Stage started <<<<<<]
[2026-01-19 16:21:18,353 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-19 16:21:18,354 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-19 16:21:18,355 - INFO - Created directory at: artifacts]
[2026-01-19 16:21:18,355 - INFO - Created directory at: artifacts/training]
[2026-01-19 16:22:10,967 - INFO - >>>>>> Stage Model Training Stage completed <<<<<<

x================x]
[2026-01-20 11:10:49,849 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:10:49,883 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:10:49,888 - INFO - Created directory at: artifacts]
[2026-01-20 11:11:05,679 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:11:05,687 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:11:05,691 - INFO - Created directory at: artifacts]
[2026-01-20 11:11:32,260 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:11:32,266 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:11:32,272 - INFO - Created directory at: artifacts]
[2026-01-20 11:11:53,179 - INFO - JSON file saved at: scores.json]
[2026-01-20 11:12:47,094 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:12:47,098 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:12:47,100 - INFO - Created directory at: artifacts]
[2026-01-20 11:13:05,640 - INFO - JSON file saved at: scores.json]
[2026-01-20 11:13:34,870 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:13:34,876 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:13:34,877 - INFO - Created directory at: artifacts]
[2026-01-20 11:13:52,090 - INFO - JSON file saved at: scores.json]
[2026-01-20 11:17:12,885 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:17:12,892 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:17:12,894 - INFO - Created directory at: artifacts]
[2026-01-20 11:17:31,838 - INFO - JSON file saved at: scores.json]
[2026-01-20 11:17:34,685 - WARNING - Found untraced functions such as _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op while saving (showing 5 of 14). These functions will not be directly callable after loading.]
[2026-01-20 11:17:35,289 - INFO - Assets written to: /var/folders/kz/kl5h7crd0r12br7n4ny5yvv80000gn/T/tmpqmhldkct/model/data/model/assets]
[2026-01-20 11:24:42,830 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:24:42,838 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:24:42,840 - INFO - Created directory at: artifacts]
[2026-01-20 11:25:00,771 - INFO - JSON file saved at: scores.json]
[2026-01-20 11:25:03,257 - WARNING - Found untraced functions such as _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op while saving (showing 5 of 14). These functions will not be directly callable after loading.]
[2026-01-20 11:25:03,827 - INFO - Assets written to: /var/folders/kz/kl5h7crd0r12br7n4ny5yvv80000gn/T/tmpypre7xwp/model/data/model/assets]
[2026-01-20 11:28:38,821 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:28:38,825 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:28:38,830 - INFO - Created directory at: artifacts]
[2026-01-20 11:28:55,087 - INFO - JSON file saved at: scores.json]
[2026-01-20 11:28:57,452 - WARNING - Found untraced functions such as _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op, _jit_compiled_convolution_op while saving (showing 5 of 14). These functions will not be directly callable after loading.]
[2026-01-20 11:28:58,004 - INFO - Assets written to: /var/folders/kz/kl5h7crd0r12br7n4ny5yvv80000gn/T/tmpe4iqm8wx/model/data/model/assets]
[2026-01-20 11:41:02,854 - INFO - >>>>>> Stage Data Ingestion Stage started <<<<<<]
[2026-01-20 11:41:02,857 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:41:02,859 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:41:02,859 - INFO - Created directory at: artifacts]
[2026-01-20 11:41:02,859 - INFO - Created directory at: artifacts/data_ingestion]
[2026-01-20 11:41:02,859 - INFO - Downloading data from source URL https://www.kaggle.com/datasets/nazmul0087/ct-kidney-dataset-normal-cyst-tumor-and-stone?resource=download to artifacts/data_ingestion]
[2026-01-20 11:41:03,562 - INFO - Data downloaded to artifacts/data_ingestion/data.zip into artifacts/data_ingestion]
[2026-01-20 11:41:03,563 - INFO - >>>>>> Stage Data Ingestion Stage completed <<<<<<

x================x]
[2026-01-20 11:41:03,563 - INFO - >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2026-01-20 11:41:03,564 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:41:03,566 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:41:03,566 - INFO - Created directory at: artifacts]
[2026-01-20 11:41:03,566 - INFO - Created directory at: artifacts/prepare_base_model]
[2026-01-20 11:41:04,048 - WARNING - Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2026-01-20 11:41:04,335 - INFO - >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x================x]
[2026-01-20 11:41:04,336 - INFO - >>>>>> Stage Model Training Stage started <<<<<<]
[2026-01-20 11:41:04,337 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:41:04,338 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:41:04,338 - INFO - Created directory at: artifacts]
[2026-01-20 11:41:04,339 - INFO - Created directory at: artifacts/training]
[2026-01-20 11:41:56,596 - INFO - >>>>>> Stage Model Training Stage completed <<<<<<

x================x]
[2026-01-20 11:41:56,597 - INFO - >>>>>> Stage Model Evaluation Stage started <<<<<<]
[2026-01-20 11:41:56,600 - INFO - yaml file: config/config.yaml loaded successfully]
[2026-01-20 11:41:56,603 - INFO - yaml file: params.yaml loaded successfully]
[2026-01-20 11:41:56,604 - INFO - Created directory at: artifacts]
[2026-01-20 11:42:12,612 - INFO - JSON file saved at: scores.json]
[2026-01-20 11:42:13,375 - ERROR - API request to endpoint /api/2.0/mlflow/runs/create failed with error code 403 != 200. Response body: '']
Traceback (most recent call last):
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/main.py", line 41, in <module>
    model_evaluation_pipeline.main()
  File "/Users/inamgurung/Desktop/Projects/AWS/Kidney-Disease-Classification/Kidney-Disease-Classification-Deep-Learning-Project/src/cnnClassifier/pipeline/stage_04_model_evaluation.py", line 17, in main
    model_evaluation.log_into_mlflow()
